"Index","KrakenEtcUsd.Open","KrakenEtcUsd.High","KrakenEtcUsd.Low","KrakenEtcUsd.Close","KrakenEtcUsd.Volume","KrakenEtcUsd.Adjusted"
2017-07-28T08:00:00.000Z,14.340,14.372,14.000,14.000,7346.61336559,14.000
2017-07-28T12:00:00.000Z,14.000,14.398,13.725,14.398,16043.48498249,14.398
2017-07-28T16:00:00.000Z,14.398,14.469,13.994,14.091,27824.96312845,14.091
2017-07-28T20:00:00.000Z,14.070,14.324,13.898,13.967,10452.19523266,13.967
2017-07-29T00:00:00.000Z,14.023,14.157,13.700,13.700,4728.22583879,13.700
2017-07-29T04:00:00.000Z,13.700,13.805,13.537,13.638,5963.71259434,13.638
2017-07-29T08:00:00.000Z,13.636,13.665,13.267,13.355,5989.94109731,13.355
2017-07-29T12:00:00.000Z,13.305,13.627,13.254,13.570,3165.37301152,13.570
2017-07-29T16:00:00.000Z,13.624,13.968,13.450,13.900,4842.34691401,13.900
2017-07-29T20:00:00.000Z,13.904,14.366,13.678,14.234,7212.50377171,14.234
2017-07-30T00:00:00.000Z,14.365,14.442,13.890,14.106,4699.55371000,14.106
2017-07-30T04:00:00.000Z,14.093,14.093,13.592,13.848,1983.73515788,13.848
2017-07-30T08:00:00.000Z,13.712,14.020,13.712,13.977,282.46031228,13.977
2017-07-30T12:00:00.000Z,14.033,14.139,13.810,13.900,1546.63764866,13.900
2017-07-30T16:00:00.000Z,13.900,14.051,13.780,13.920,456.09800261,13.920
2017-07-30T20:00:00.000Z,13.924,13.953,13.700,13.886,3235.45003759,13.886
2017-07-31T00:00:00.000Z,13.886,13.983,13.750,13.827,1818.03523170,13.827
2017-07-31T04:00:00.000Z,13.768,13.815,13.537,13.610,2471.22237029,13.610
2017-07-31T08:00:00.000Z,13.609,13.661,13.500,13.500,3594.94706416,13.500
2017-07-31T12:00:00.000Z,13.554,13.724,13.320,13.620,7145.27917149,13.620
2017-07-31T16:00:00.000Z,13.620,14.086,13.620,13.743,3499.78170520,13.743
2017-07-31T20:00:00.000Z,13.999,13.999,13.726,13.753,1722.34022095,13.753
